EXAMPLE_year_quarter;EXAMPLE_price;EXAMPLE_floor_area_log;EXAMPLE_distance_nearest_trainstation_log;EXAMPLE_neighbourhood_code;EXAMPLE_dummy_large_city
2015Q4;285000;143;3,7;A;0
2015Q4;145000;77;6,3;A;0
2015Q4;179000;60;1,2;A;0
2015Q4;2800000;3953;1,6;E;1
2015Q4;129000;81;2;C;0
2015Q4;104000;57;2,2;E;0
2015Q4;70000;103;0,7;A;0
2015Q4;110000;542;3;D;0
2015Q4;175000;84;0,8;C;0
2015Q4;220000;430;12;E;0
2015Q4;369000;1686;1,7;D;0
2015Q4;360000;191;4,8;C;0
2015Q4;112500;53;4,4;B;0
2015Q4;145000;150;0,7;C;0
2015Q4;67000;95;4,5;E;0
2015Q4;81000;73;3,2;D;0
2015Q4;1950000;1026;0,7;B;0
2015Q4;135000;139;0,8;B;0
2015Q4;260000;355;5,7;C;0
2015Q4;88000;135;1,2;E;0
2015Q4;62811;127;1,3;D;0
2015Q4;650000;115;1,7;A;1
2015Q4;148750;84;2;C;0
2015Q4;525000;401;1,3;B;0
2015Q4;250000;217;2,6;E;0
2015Q4;178000;86;4,2;B;0
2015Q4;134250;114;2,3;B;0
2015Q4;305000;55;2,8;A;1
2015Q4;226000;78;2,5;A;0
2015Q4;152500;80;1,5;A;1
2015Q4;70000;123;11,9;C;0
2015Q4;182500;120;0,5;B;0
2015Q4;175000;117;3,7;C;0
2015Q4;207500;81;3,5;C;0
2015Q4;130000;334;2;B;0
2015Q4;160000;136;10,2;D;0
2015Q4;150000;253;3,3;C;0
2015Q4;265000;150;6,6;B;0
2015Q4;85000;71;2,7;E;0
2015Q4;132500;68;0,9;C;0
2015Q4;151800;104;5,1;B;0
2015Q4;466000;276;1,7;B;0
2015Q4;295000;339;1,5;E;0
2015Q4;1010000;362;1,1;E;0
2015Q4;125000;96;10,9;B;0
2015Q4;82500;80;2,2;E;0
2015Q4;163500;136;4,5;A;0
2015Q4;73500;51;1,4;D;0
2015Q4;375000;685;5,9;E;0
2015Q4;95000;131;6,9;C;0
2015Q4;258000;480;1,2;C;0
2015Q4;385000;1414;3,7;B;0
2015Q4;210000;105;3,4;C;0
2015Q4;365000;343;1,9;C;0
2015Q4;120000;58;1,2;A;0
2015Q4;198000;107;8;C;0
2015Q4;630000;1554;6;B;0
2015Q4;160000;472;2;D;0
2015Q4;135000;248;4,2;C;0
2015Q4;172500;129;5,6;D;0
2015Q4;117600;265;2,9;E;0
2015Q4;37000;52;1,8;C;0
2015Q4;199000;111;1,6;E;0
2015Q4;725000;311;1,4;A;0
2015Q4;115000;49;28,8;E;0
2015Q4;775000;843;3;B;0
2015Q4;217500;116;0,7;B;0
2015Q4;227500;89;5,6;C;0
2015Q4;375000;453;7,6;C;0
2015Q4;480000;242;5,3;E;0
2015Q4;97500;74;1;C;0
2015Q4;125000;101;1,5;C;0
2015Q4;1300000;506;1;A;0
2015Q4;57500;150;4,8;C;0
2015Q4;130000;114;4,2;D;0
2015Q4;170000;256;1;B;0
2015Q4;110000;82;0,8;E;0
2015Q4;1050000;874;8,8;E;0
2015Q4;57500;135;3,5;C;0
2015Q4;1100000;202;13,4;C;0
2015Q4;295000;133;2;B;0
2015Q4;276000;82;0,7;B;0
2015Q4;279000;218;1,7;C;0
2015Q4;120000;66;1,6;C;0
2016Q1;120000;34;1,9;C;0
2016Q1;150000;140;1,5;D;0
2016Q1;90000;57;2,1;D;0
2016Q1;215000;597;21,5;E;0
2016Q1;136500;108;1,7;D;0
2016Q1;260000;645;2,9;C;0
2016Q1;150000;81;2,2;C;0
2016Q1;50000;123;3,8;E;0
2016Q1;75000;75;3,6;B;0
2016Q1;370000;166;4,7;B;0
2016Q1;205000;108;1,6;C;0
2016Q1;150000;125;2,1;E;0
2016Q1;250000;465;3,5;A;0
2016Q1;68000;60;3,6;B;0
2016Q1;135500;88;1,6;B;0
2016Q1;275000;62;2,4;A;1
2016Q1;115000;79;3,6;E;0
2016Q1;151250;167;1,5;B;0
2016Q1;110000;151;7,7;B;0
2016Q1;1350000;730;0,7;C;0
2016Q1;110250;86;1;C;0
2016Q1;82500;100;4,7;A;0
2016Q1;105000;36;1,9;C;0
2016Q1;275000;181;1,9;B;0
2016Q1;192500;138;4,8;E;0
2016Q1;160000;50;0,8;A;1
2016Q1;885000;238;2,5;A;1
2016Q1;1250000;419;0,9;B;0
2016Q1;155000;89;6,9;B;0
2016Q1;153000;72;2,2;C;0
2016Q1;110000;72;3;D;0
2016Q1;330000;426;2,3;B;0
2016Q1;295000;517;2,1;D;0
2016Q1;77000;75;0,7;E;0
2016Q1;78000;56;5,2;C;0
2016Q1;345000;121;4,9;A;0
2016Q1;169000;92;5,3;A;0
2016Q1;188000;111;1,9;B;0
2016Q1;226000;84;1,4;A;0
2016Q1;78000;82;2;E;0
2016Q1;1350000;1436;0,4;C;0
2016Q1;175000;62;0,7;B;0
2016Q1;128750;70;0,7;C;0
2016Q1;2100000;1609;18,3;E;0
2016Q1;27500;40;1,5;C;0
2016Q1;185000;120;2,1;D;0
2016Q1;95000;127;0,7;D;0
2016Q1;2075000;2062;5,7;B;0
2016Q1;65000;69;1,5;B;0
2016Q1;117500;122;1,3;E;0
2016Q1;180000;109;5,1;D;0
2016Q1;84700;106;2;D;0
2016Q1;325000;137;2,5;D;0
2016Q1;155000;227;2,3;B;0
2016Q1;380000;177;0,5;C;0
2016Q1;386000;222;1,2;E;0
2016Q1;139500;100;1,7;C;0
2016Q1;137500;137;3,1;B;0
2016Q1;250000;343;15,7;C;0
2016Q1;251000;50;1,9;A;1
2016Q1;737500;649;3,7;C;0
2016Q1;90000;108;1,5;C;0
2016Q1;210000;157;12,8;E;0
2016Q1;122000;55;1,2;C;0
2016Q1;100500;76;7,1;B;0
2016Q1;177000;117;4,4;C;0
2016Q1;62750;53;2,2;D;0
2016Q1;1980000;352;3;A;1
2016Q1;315000;86;1,4;A;1
2016Q1;102000;138;7,5;B;0
2016Q1;109000;116;0,7;B;0
2016Q1;210000;221;10,4;E;0
2016Q1;152500;180;14,9;D;0
2016Q1;275000;113;2,3;A;0
2016Q1;130000;148;6,5;C;0
2016Q1;445000;809;3,3;B;0
2016Q1;96000;75;6,1;B;0
2016Q1;225000;346;0,4;D;0
2016Q1;290000;530;3,6;C;0
2016Q1;115000;74;1,8;E;0
2016Q1;435000;820;7,3;D;0
2016Q1;225000;220;2,2;C;0
2016Q1;105000;67;2,1;D;0
2016Q1;171000;95;1,3;C;0
2016Q1;142500;182;1,1;B;0
2016Q1;176595;127;2,8;D;0
2016Q1;245000;230;0,6;C;0
2016Q1;315000;140;33,9;A;0
2016Q1;362500;1690;1,7;C;0
2016Q1;117000;67;1,7;D;0
2016Q1;377500;272;4,5;A;0
2016Q1;195000;259;2,1;B;0
2016Q1;675000;277;1,4;A;0
2016Q1;235000;56;2;A;1
2016Q1;525000;1232;3,9;A;0
2016Q1;56000;96;23,3;E;0
2016Q1;265000;431;11,4;C;0
2016Q1;179000;48;1,3;A;1
2016Q1;184000;117;4,2;B;0
2016Q1;285000;275;2,3;B;0
2016Q1;106250;82;2,5;C;0
2016Q1;173000;139;1,9;D;0
2016Q1;310000;205;3,6;A;0
2016Q1;365000;1155;6,6;D;0
2016Q1;349000;97;4,6;A;0
2016Q1;180000;86;6,5;C;0
2016Q1;170000;50;3,3;D;0
2016Q1;77500;110;1,5;E;0
2016Q1;87500;70;1,7;E;0
2016Q1;88000;79;3,6;E;0
2016Q1;470000;171;3,5;A;0
2016Q1;175000;110;1,6;B;0
2016Q1;58200;94;2,7;B;0
2016Q1;102500;92;6,3;E;0
2016Q1;660000;1952;3,4;B;0
2016Q1;305000;94;0,5;B;0
2016Q1;75000;73;6,1;B;0
2016Q1;161000;57;6,1;B;0
2016Q1;135000;109;1,8;D;0
2016Q1;110000;121;3,1;C;0
2016Q1;328000;174;3,7;D;0
2016Q1;150000;115;1,4;D;0
2016Q1;50000;146;3,8;C;0
2016Q1;385000;896;2,5;C;0
2016Q1;375000;1569;6,6;E;0
2016Q1;190000;128;15,7;C;0
2016Q1;250000;149;5,5;D;0
2016Q1;313000;85;1,3;A;1
2016Q1;105000;88;1,8;E;0
2016Q1;119000;120;3,6;B;0
2016Q1;94000;62;3,4;E;0
2016Q1;2750000;1836;2;A;0
2016Q1;130000;75;1,9;B;0
2016Q1;143000;43;1,4;A;0
2016Q1;176100;867;7,9;D;0
2016Q1;120000;152;1,7;B;0
2016Q1;115000;142;1,4;B;0
2016Q1;77000;80;3,3;C;0
2016Q1;425000;155;15,9;C;0
2016Q1;260000;509;7,2;E;0
2016Q1;110000;55;7,7;C;0
2016Q1;165000;176;13,1;D;0
2016Q1;150000;73;12;B;0
2016Q1;63000;42;2,2;B;0
2016Q1;62500;110;0,5;D;0
2016Q1;207500;118;1;C;0
2016Q1;118000;52;1,8;D;0
2016Q1;220000;114;3,3;C;0
2016Q1;430000;206;2,1;B;0
2016Q1;92500;128;4,9;A;0
2016Q2;140000;47;1,8;A;1
2016Q2;106250;55;3,1;E;0
2016Q2;192500;326;22;C;0
2016Q2;194000;157;8,2;C;0
2016Q2;261000;104;1;A;1
2016Q2;79000;59;1;E;0
2016Q2;525000;302;1;C;0
2016Q2;75000;104;2,3;E;0
2016Q2;1100000;1602;5;A;0
2016Q2;70000;52;5;A;0
2016Q2;190000;102;12,6;D;0
2016Q2;420000;196;1,1;D;0
2016Q2;131600;106;3,4;D;0
2016Q2;109000;58;3,1;D;1
2016Q2;227500;145;3,3;B;0
2016Q2;660000;129;1,9;A;1
2016Q2;86000;80;2,5;D;0
2016Q2;370000;302;3,9;B;0
2016Q2;105000;76;4,5;A;0
2016Q2;253000;109;0,7;A;0
2016Q2;420000;156;0,9;B;0
2016Q2;66000;68;0,7;E;0
2016Q2;250000;395;14,2;B;0
2016Q2;1400000;3288;0,8;D;0
2016Q2;575000;685;17;D;0
2016Q2;450000;155;0,5;C;0
2016Q2;213000;120;1,5;D;0
2016Q2;110000;108;2,4;D;0
2016Q2;499000;199;7,9;B;0
2016Q2;1512000;1790;3,2;B;0
2016Q2;40000;85;1,2;E;0
2016Q2;67500;83;37,6;E;0
2016Q2;77500;91;1,7;C;0
2016Q2;80000;147;2,1;B;0
2016Q2;80000;80;1,2;C;0
2016Q2;472500;192;6;B;0
2016Q2;135000;114;2,1;B;0
2016Q2;160000;93;1,8;A;0
2016Q2;305000;295;12,6;C;0
2016Q2;940000;190;1,2;B;0
2016Q2;425000;317;1,2;C;0
2016Q2;75000;84;3,1;B;0
2016Q2;222500;262;15,2;A;0
2016Q2;305000;1510;3,4;C;0
2016Q2;220000;170;7,1;A;0
2016Q2;77500;115;3,8;B;0
2016Q2;660000;488;1,3;C;0
2016Q2;425000;404;4,6;C;1
2016Q2;95000;44;3;C;0
2016Q2;130000;76;1,3;A;1
2016Q2;825000;50;2,9;A;1
2016Q2;165000;181;0,8;B;0
2016Q2;115000;92;3,2;E;0
2016Q2;140000;120;3;B;0
2016Q2;2300000;7667;3,8;B;0
2016Q2;75000;63;3,3;C;0
2016Q2;335000;218;1,3;C;0
2016Q2;69000;65;0,9;E;0
2016Q2;440000;225;3,4;C;0
2016Q2;145000;80;5,1;C;0
2016Q2;95000;62;2,7;D;0
2016Q2;322500;145;3,5;A;0
2016Q2;1875000;1030;1;A;1
2016Q2;715000;119;1,9;A;1
2016Q2;515000;1643;1;A;0
2016Q2;60000;116;2,6;C;0
2016Q2;122000;134;3,6;D;0
2016Q2;325000;316;0,5;A;0
2016Q2;390000;110;1,3;A;0
2016Q2;148750;113;1,7;C;0
2016Q2;160000;122;4,7;E;0
2016Q2;415000;207;4,5;B;0
2016Q2;202500;166;1,3;C;0
2016Q2;167500;97;0,8;B;0
2016Q2;145000;123;2,8;D;0
2016Q2;52500;53;16,8;C;0
2016Q2;101000;46;1;A;0
2016Q2;85000;71;2,2;E;0
2016Q2;145050;116;1,2;D;0
2016Q2;173000;84;11,4;C;0
2016Q2;192500;33;2,4;A;1
2016Q2;735000;725;3,6;D;0
2016Q2;111000;70;3,4;E;0
2016Q2;266000;310;2,8;B;0
2016Q2;1712500;289;2,6;A;1
2016Q2;190000;290;13,6;C;0
2016Q2;75000;76;1;E;0
2016Q2;356000;251;33,1;A;0
2016Q2;28000;40;2,7;C;0
2016Q2;170000;112;1,3;C;0
2016Q2;250000;105;0,8;B;0
2016Q2;1235000;1558;3,4;B;0
2016Q2;202500;74;1,2;A;0
2016Q2;265000;148;7,9;A;0
2016Q2;98500;41;2,1;C;0
2016Q2;133000;107;7;D;0
2016Q2;79000;86;2,1;D;0
2016Q2;58000;84;46,9;E;0
2016Q2;135000;541;9,1;D;0
2016Q2;75000;166;1,2;C;0
2016Q2;199000;66;2,4;A;1
2016Q2;183000;122;8,4;B;0
2016Q2;145000;71;4,7;B;0
2016Q2;105000;179;1;C;0
2016Q2;98000;69;1;E;0
2016Q2;190000;285;3,6;D;0
2016Q2;1200000;552;1,6;A;0
2016Q2;159000;68;1,2;C;0
2016Q2;120000;87;3,4;D;0
2016Q2;158750;122;8;D;0
2016Q2;185000;125;4,5;A;0
2016Q2;155000;89;2,7;E;0
2016Q2;110000;281;0,8;B;0
2016Q2;237000;205;6,8;C;0
2016Q2;3100000;5288;2,5;E;0
2016Q2;92000;93;1,6;E;0
2016Q2;890000;965;1;A;0
2016Q2;485000;703;3;C;0
2016Q2;230000;255;1,2;C;0
2016Q2;128000;85;2,5;D;0
2016Q2;1265000;633;0,7;D;0
2016Q2;92500;144;1,3;C;0
2016Q2;91000;68;1,6;D;0
2016Q2;125000;80;15,7;C;0
2016Q2;190000;283;16;E;0
2016Q2;77000;105;0,5;B;0
2016Q2;52500;50;1,8;E;0
2016Q2;110000;173;3,3;D;0
2016Q2;120000;62;0,9;C;0
2016Q2;185000;73;1,2;E;0
2016Q2;40000;82;47;E;0
2016Q2;205000;141;0,7;D;0
2016Q2;290000;166;1,4;B;0
2016Q2;235000;72;1,7;A;1
2016Q2;31188;113;3,8;B;0
2016Q2;207000;38;1,3;A;1
2016Q2;190000;293;0,5;C;0
2016Q2;85000;159;1,4;D;0
2016Q2;120000;67;3,4;E;0
2016Q2;83500;86;2;D;0
2016Q2;77000;105;0,5;B;0
2016Q2;157500;120;11,4;E;0
2016Q2;202500;80;38,5;C;0
2016Q2;185000;329;13,2;B;0
2016Q2;350000;440;1,5;B;0
2016Q2;175000;137;1,5;B;0
2016Q2;405000;71;1,1;A;1
2016Q2;128000;152;6;C;0
2016Q2;105000;96;1;D;0
2016Q2;113375;78;2;D;0
2016Q3;160000;184;2,6;B;0
2016Q3;135000;73;3,4;B;0
2016Q3;142000;125;1,2;E;0
2016Q3;1620000;3127;4,7;D;0
2016Q3;204000;72;1,5;B;0
2016Q3;407500;83;0,9;B;0
2016Q3;52000;66;1;E;0
2016Q3;1580000;2053;6,4;B;0
2016Q3;825000;545;2;B;0
2016Q3;102000;89;0,8;E;0
2016Q3;53000;53;3,7;E;0
2016Q3;1675000;193;1,8;A;1
2016Q3;1300000;5408;3,5;E;0
2016Q3;110000;50;1;C;0
2016Q3;277500;76;1,7;A;0
2016Q3;186000;121;0,5;C;0
2016Q3;122500;187;3,3;C;0
2016Q3;136000;77;1,8;C;0
2016Q3;650000;696;2,1;A;0
2016Q3;102500;62;2,3;B;0
2016Q3;55000;48;3,7;E;0
2016Q3;325000;214;0,9;C;0
2016Q3;2175000;508;2,4;A;1
2016Q3;82000;63;2,2;E;0
2016Q3;89000;61;0,7;E;0
2016Q3;190000;120;8,2;C;0
2016Q3;185000;109;2,1;C;0
2016Q3;165000;106;0,9;B;0
2016Q3;170000;110;1,8;B;0
2016Q3;330000;381;20,2;D;0
2016Q3;172000;359;4,4;C;0
2016Q3;125000;239;0,5;E;0
2016Q3;114000;134;1,2;E;0
2016Q3;105000;69;3,3;E;0
2016Q3;830000;2188;3,5;B;0
2016Q3;157000;118;2,5;E;0
2016Q3;85000;113;1,9;E;0
2016Q3;220000;166;4,7;C;0
2016Q3;255000;113;5,7;A;0
2016Q3;108750;57;2,3;C;0
2016Q3;104000;99;26,4;C;0
2016Q3;128000;55;3,1;D;0
2016Q3;175000;83;5,2;A;0
2016Q3;172750;107;3,1;C;0
2016Q3;157500;84;7,6;C;0
2016Q3;750000;800;3,5;A;0
2016Q3;825000;359;3,5;A;0
2016Q3;133000;117;5;A;0
2016Q3;1300000;5140;2,5;E;0
2016Q3;470000;1180;8,6;C;0
2016Q3;156000;124;1,9;D;0
2016Q3;106250;294;1,3;E;0
2016Q3;134000;239;0,7;E;0
2016Q3;249000;275;16,5;C;0
2016Q3;50000;121;22;C;0
2016Q3;113750;96;3,3;C;0
2016Q3;870000;316;1,6;A;0
2016Q3;475000;572;5,5;A;1
2016Q3;275000;172;3,4;B;0
2016Q3;385000;1181;9,4;C;0
2016Q3;165000;143;14,1;C;0
2016Q3;202000;197;0,9;C;0
2016Q3;154000;617;2,8;A;0
2016Q3;305000;41;1,3;A;1
2016Q3;1260000;3016;7;D;0
2016Q3;240000;291;2;B;0
2016Q3;132500;112;3,8;D;0
2016Q3;91000;57;1,4;C;0
2016Q3;3500000;7125;1,6;C;0
2016Q3;460000;490;0,8;C;0
2016Q3;162000;119;4,4;E;0
2016Q3;245000;244;1,1;B;0
2016Q3;129375;157;5,5;E;0
2016Q3;143000;95;10,5;E;0
2016Q3;975000;149;0,9;A;1
2016Q3;125000;74;1,7;C;0
2016Q3;620000;166;2,2;A;1
2016Q3;430000;960;1;D;0
2016Q3;115000;67;10,3;C;0
2016Q3;470000;939;2,7;C;0
2016Q3;235000;187;1,3;C;0
2016Q3;170000;93;3,1;B;0
2016Q3;237500;154;2,3;A;0
2016Q3;150000;60;1,2;C;0
2016Q3;566000;120;5,4;A;1
2016Q3;105000;103;6,3;E;0
2016Q3;630000;222;0,5;A;0
2016Q3;47000;86;1,5;D;0
2016Q3;172500;52;1;A;0
2016Q3;206500;74;6,5;A;1
2016Q3;190000;147;12,7;C;0
2016Q3;625000;239;0,8;C;0
2016Q3;325000;128;10,5;B;0
2016Q3;182500;156;7,9;E;0
2016Q3;112500;182;2,2;A;0
2016Q3;160000;97;4,5;C;0
2016Q3;80688;62;5,4;C;0
2016Q3;282500;97;4,5;A;0
2016Q3;162500;129;12;D;0
2016Q3;120000;157;0,5;C;0
2016Q3;505000;47;2,4;A;1
2016Q3;750000;1465;2,1;C;0
2016Q3;147500;78;2,9;B;0
2016Q3;184500;69;0,6;C;0
2016Q3;130000;96;1,3;E;0
2016Q3;2375000;2325;1,5;E;1
2016Q3;125916;239;2,9;E;0
2016Q3;95000;144;2;E;0
2016Q3;85000;66;1,1;D;0
2016Q3;250000;96;1,8;C;0
2016Q3;117000;79;4,5;A;0
2016Q3;115000;115;13,3;D;0
2016Q3;900000;3536;1,7;B;0
2016Q3;165000;73;4;E;0
2016Q3;185000;92;7,6;C;0
2016Q3;92009;103;4,2;E;0
2016Q3;116000;69;8,4;D;0
2016Q3;180000;214;1,3;D;0
2016Q3;645000;935;1,1;B;0
2016Q3;245000;119;1,3;A;0
2016Q3;1900000;1680;0,7;A;0
2016Q3;77500;158;3,7;C;0
2016Q3;575000;95;2;A;1
2016Q3;575000;162;0,6;C;0
2016Q3;850000;346;5;A;0
2016Q3;140000;112;2,7;E;0
2016Q3;167500;107;2;B;1
2016Q3;1700000;1000;2,6;B;1
2016Q3;50000;65;0,8;E;0
2016Q3;214000;227;1,8;E;0
2016Q3;440000;302;1,6;B;0
2016Q3;327500;408;3,7;D;0
2016Q3;95000;40;1,6;B;0
2016Q3;101000;99;2,1;C;0
2016Q3;96500;70;1,1;C;0
2016Q3;93900;76;4,6;D;0
2016Q3;215000;85;0,6;B;0
2016Q3;350000;140;8,5;B;0
2016Q3;162500;238;4,2;B;0
2016Q3;53000;47;3,7;E;0
2016Q3;805000;298;7,8;C;0
2016Q3;78000;67;28,6;D;0
2016Q3;650000;252;7,4;A;0
2016Q3;152500;93;2;D;0
2016Q3;141500;80;0,5;C;0
2016Q3;39000;42;3,7;B;0
2016Q3;325000;510;8,9;A;0
2016Q3;94000;79;1,7;D;0
2016Q3;154000;102;3,1;D;0
2016Q3;180000;157;2,2;C;0
2016Q4;90000;137;7;D;0
2016Q4;169000;101;5,8;C;0
2016Q4;125000;105;4,1;A;0
2016Q4;260000;154;0,5;D;0
2016Q4;120000;104;11,6;B;0
2016Q4;360000;150;4,1;B;0
2016Q4;435000;67;2,3;A;1
2016Q4;110000;42;0,4;D;0
2016Q4;1480000;1838;1,5;C;0
2016Q4;148000;51;4,5;A;0
2016Q4;53750;60;1,4;B;0
2016Q4;102500;72;9;E;0
2016Q4;265000;1072;12,7;D;0
2016Q4;76000;77;4,7;C;0
2016Q4;675000;598;15,7;B;0
2016Q4;95000;74;27,7;E;0
2016Q4;275000;162;2,4;A;0
2016Q4;110000;99;4,7;C;0
2016Q4;113000;67;2,8;B;0
2016Q4;170000;76;1,9;B;0
2016Q4;126000;81;1,3;D;0
2016Q4;105000;42;0,8;C;0
2016Q4;67000;91;1,8;D;0
2016Q4;99500;57;2,7;D;0
2016Q4;730000;1788;0,3;C;0
2016Q4;125000;154;0,6;A;0
2016Q4;93000;65;3,1;E;0
2016Q4;550000;181;1,6;A;0
2016Q4;67500;130;32,9;E;0
2016Q4;80000;64;2,7;D;0
2016Q4;382500;818;2,1;C;0
2016Q4;156000;138;8,1;E;0
2016Q4;124000;162;59;B;0
2016Q4;275000;253;1,3;C;0
2016Q4;296000;124;1;B;0
2016Q4;130500;98;3,1;C;0
2016Q4;560000;301;1;B;0
2016Q4;110000;252;13,1;D;0
2016Q4;149045;100;1,4;A;0
2016Q4;68000;47;3,7;E;0
2016Q4;240000;67;2,6;B;0
2016Q4;194500;97;0,7;C;0
2016Q4;150000;119;8,7;B;0
2016Q4;2400000;3387;1,5;C;0
2016Q4;510000;2067;0,9;B;0
2016Q4;895000;206;2,8;B;0
2016Q4;224000;81;8,3;A;0
2016Q4;250000;98;3,6;A;0
2016Q4;590000;180;1;C;0
2016Q4;275000;496;3,4;C;0
2016Q4;190000;311;4,2;C;0
2016Q4;88000;384;1,9;E;0
2016Q4;950000;253;1,1;C;0
2016Q4;850000;509;2,1;A;0
2016Q4;205000;88;1,1;A;0
2016Q4;245000;46;2,8;A;1
2016Q4;115000;55;11,7;C;0
2016Q4;287500;160;0,3;B;0
2016Q4;80000;59;2,7;E;0
2016Q4;136000;70;3,9;C;0
2016Q4;60000;118;10,7;E;0
2016Q4;2680000;1226;1;B;0
2016Q4;262000;119;3,6;A;0
2016Q4;540000;1397;6,4;D;0
2016Q4;775000;156;3,7;A;0
2016Q4;169000;415;10,8;D;0
2016Q4;149000;389;6,3;E;0
2016Q4;450000;661;10,1;C;0
2016Q4;60000;253;1,7;C;0
2016Q4;290000;169;0,8;D;0
2016Q4;248000;173;0,5;B;0
2016Q4;85000;86;1,5;C;0
2016Q4;425000;377;3;D;0
2016Q4;70000;270;3,5;C;0
2016Q4;89500;59;3,4;D;0
2016Q4;72500;99;1;E;0
2016Q4;1120000;192;9,7;A;0
2016Q4;115000;60;7,1;C;0
2016Q4;1600000;544;0,9;A;0
2016Q4;775000;688;2,8;B;0
2016Q4;725000;2282;0,7;C;0
2016Q4;1200000;3541;2,7;C;0
2016Q4;67500;79;0,8;E;0
2016Q4;550000;176;0,4;A;1
2016Q4;425000;158;1,5;A;0
2016Q4;50000;137;1,6;C;0
2016Q4;168500;109;1,5;D;0
2016Q4;425000;199;1,6;C;0
2016Q4;850000;3849;0,7;C;0
2016Q4;540000;1470;0,9;A;0
2016Q4;357500;800;1,5;B;0
2016Q4;105000;55;4,4;C;0
2016Q4;125000;105;2;E;0
2016Q4;610000;203;2,8;A;0
2016Q4;357000;192;34,2;A;0
2016Q4;70597;141;2,9;C;0
2016Q4;112500;76;1,2;E;0
2016Q4;67500;74;4,5;B;0
2016Q4;145000;326;0,4;D;0
2016Q4;1375000;1892;11,7;E;0
2016Q4;61000;130;3,1;C;0
2016Q4;430000;415;2,5;B;0
2016Q4;545000;93;2,2;A;1
2016Q4;38950;86;3,2;D;0
2016Q4;795000;1047;6,1;B;0
2016Q4;95000;126;1,6;D;0
2016Q4;235000;103;4,4;B;0
2016Q4;185000;117;9;D;0
2016Q4;143000;82;1;D;0
2016Q4;149045;100;1,4;A;0
2016Q4;230000;86;1,6;A;0
2016Q4;110000;199;0,7;A;0
2016Q4;165000;103;1,5;C;0
2016Q4;115000;200;2,5;E;0
2016Q4;810000;136;8,8;C;0
2016Q4;1625000;2970;1,6;C;0
2016Q4;210000;95;6,4;E;0
2016Q4;655000;616;1,5;D;0
2016Q4;275000;125;1,7;B;0
2016Q4;88000;73;1,8;C;0
2016Q4;430000;573;0,5;D;0
2016Q4;92000;62;1,1;D;0
2016Q4;242000;549;8,2;D;0
2016Q4;155000;263;6,6;E;0
2016Q4;126000;149;1,5;D;0
2016Q4;960000;467;7,5;D;0
2016Q4;425000;425;1,4;D;0
2016Q4;420000;156;0,9;B;0
2016Q4;70000;277;2;D;0
2016Q4;59000;106;1,2;E;0
2016Q4;550000;481;1,7;C;0
2016Q4;130000;109;3;C;0
2016Q4;195000;109;3,7;A;0
2016Q4;168750;110;2,5;C;0
2016Q4;900000;632;2,2;E;0
2016Q4;680000;100;0,6;A;1
2016Q4;103000;273;0,7;C;0
2016Q4;60000;111;0,7;C;0
2016Q4;185000;206;1;B;0
2016Q4;210000;187;7,3;C;0
2016Q4;675000;190;2,2;C;1
2016Q4;245000;124;3,8;B;0
2016Q4;110000;106;1,2;C;0
2016Q4;105000;107;15,9;E;0
2016Q4;85000;80;10,7;C;0
2016Q4;78000;107;1,6;D;0
2016Q4;415000;104;5,7;A;1
2016Q4;149000;66;13,2;E;0
2016Q4;1100000;371;1,3;B;0
2016Q4;212500;103;3;D;0
2017Q1;90000;90;0,9;E;0
2017Q1;123500;112;1,8;E;0
2017Q1;105000;117;0,7;E;0
2017Q1;980000;293;1,2;A;1
2017Q1;115000;106;3,3;E;0
2017Q1;315000;961;4,7;B;0
2017Q1;125000;155;1,5;C;0
2017Q1;250000;183;1,2;A;0
2017Q1;115000;114;1,7;E;0
2017Q1;337500;1470;1,7;C;0
2017Q1;435000;218;6,2;A;0
2017Q1;50000;220;2,2;C;0
2017Q1;157500;228;1,5;D;0
2017Q1;132000;56;1;C;0
2017Q1;290000;327;1,4;B;0
2017Q1;60000;61;13,1;D;0
2017Q1;199000;69;2;C;0
2017Q1;104000;158;9,3;E;0
2017Q1;101250;130;2,1;C;0
2017Q1;1220000;5343;2,8;B;0
2017Q1;97500;54;1,9;B;0
2017Q1;117500;120;6,8;B;0
2017Q1;113000;89;1,8;C;0
2017Q1;124000;75;11,3;C;0
2017Q1;157500;199;5,1;C;0
2017Q1;185000;396;3,4;C;0
2017Q1;225000;141;6,6;D;0
2017Q1;95000;153;27,7;E;0
2017Q1;2250000;148;0,8;A;1
2017Q1;150000;97;5,1;C;0
2017Q1;410000;36;2,4;A;1
2017Q1;97000;82;1,8;D;0
2017Q1;116000;77;2,1;B;0
2017Q1;440000;157;1;B;0
2017Q1;430000;594;1,7;A;0
2017Q1;130000;126;3,7;E;0
2017Q1;185000;87;11,4;C;0
2017Q1;260000;83;10,6;A;0
2017Q1;230000;95;12,3;B;0
2017Q1;87500;72;2,8;E;0
2017Q1;180000;310;1;C;0
2017Q1;220000;117;6,6;B;0
2017Q1;375000;246;6;A;0
2017Q1;726000;1206;3,2;C;0
2017Q1;73000;51;3,1;C;0
2017Q1;575000;198;2,3;B;0
2017Q1;195000;116;12,1;B;0
2017Q1;1600000;2473;1,8;B;0
2017Q1;325000;237;1,7;C;0
2017Q1;750000;483;17,5;B;0
2017Q1;405000;288;7,7;C;0
